id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1330841021287116803,1330774062180786177,2020-11-23 11:49:59 UTC,2020-11-23,11:49:59,0,1246885891282354177,nj99625368,Self-Determination,,"@Ph_Towncrier @Yinka40926588 @DeleMomodu @okeysco People do not understand the damage White people did in Africa. We are following it line by line. Ikwerre people are from Orlu and Arochukwu, the present day Benin you are talking about is Igodomigodo (Benin), IDU,(Edo), Ubiaja (Esan) Igbo-akiri (Igbanke) land.",en,[],[],[],2,0,1,[],[],https://twitter.com/Nj99625368/status/1330841021287116803,False,,0,,,,,,,,"[{'screen_name': 'Ph_Towncrier', 'name': 'P.H_Towncrier 🔊🔊🔊', 'id': '1311989063906471938'}, {'screen_name': 'Yinka40926588', 'name': 'Yinka', 'id': '1244655137425104902'}, {'screen_name': 'DeleMomodu', 'name': 'Dele Momodu Ovation', 'id': '25238117'}, {'screen_name': 'okeysco', 'name': 'OKEY AGBAI', 'id': '173847676'}]",,,,
1318972690317905921,1318672283284754435,2020-10-21 17:49:29 UTC,2020-10-21,17:49:29,0,1267361016012312576,luckyvodou,FairaVodou,,@blancdevereau @aflylovesong @sarah_ogun Even if you erase the colonial lines it still comes from Benin. The Orishas come from Dahomey you ask anyone that does Vodoun they will tell you. Even if it was in Yoruba land we all know in every land there are different ethic groups. The Yoruba did not come up with Vodoun.,en,[],[],[],1,0,2,[],[],https://twitter.com/LuckyVodou/status/1318972690317905921,False,,0,,,,,,,,"[{'screen_name': 'blancdevereau', 'name': 'Ry.', 'id': '2485661136'}, {'screen_name': 'aflylovesong', 'name': '𝒩𝑖𝑎', 'id': '182301593'}, {'screen_name': 'sarah_ogun', 'name': 'S', 'id': '505435194'}]",,,,
1316629340877205505,1316629340877205505,2020-10-15 06:37:51 UTC,2020-10-15,06:37:51,0,45093695,igboolodumare,Àkàrà Oògùn,,1. Land borders but seaports are open. Those basic items are dumped in Benin &amp; smuggled into Nigeria. So we are in a catch22 situation of internal producers facing unfair competition and govt losing revenue VS  hike in prices due to supply gap.  The line had to be drawn somewhere,en,[],[],[],1,0,0,[],[],https://twitter.com/IgboOlodumare/status/1316629340877205505,False,https://twitter.com/Auto_Princess/status/1316592440900562944,0,,,,,,,,[],,,,
1310619981026136066,1310264776916959232,2020-09-28 16:38:48 UTC,2020-09-28,16:38:48,0,599408797,bnkenny,LONG LIVE PMB @78,,"@AugustineOsula @SenateNGR @HouseNGR This is balderdash. The rail line was to Niger border not Niger. It is for economic reason to take advantage of the land locked Niger, Mali etc shipping business away from Benin republic. You just spew conspiracy theory to mislead people.",en,[],[],[],1,0,1,[],[],https://twitter.com/BNkenny/status/1310619981026136066,False,,0,,,,,,,,"[{'screen_name': 'AugustineOsula', 'name': 'Augustine Edobor-Osula, Sr', 'id': '771397432013905920'}, {'screen_name': 'SenateNGR', 'name': 'Nigerian Senate', 'id': '989771429758418944'}, {'screen_name': 'HouseNGR', 'name': 'House of Reps NGR', 'id': '727803307880796160'}]",,,,
1309415761442672641,1309415761442672641,2020-09-25 08:53:39 UTC,2020-09-25,08:53:39,0,335511733,yinkuzjyde,Yinkzillion,,Think of what $2b could do for the economy of this country. They'd rather construct rail line to their baba's ancestral land. Which country helps Nigeria's economy most btw Benin Republic and Niger. One has its border closed. The other is having a rail line connected to it. Logic,en,[],[],[],1,0,0,[],[],https://twitter.com/yinkuzjyde/status/1309415761442672641,False,,0,,,,,,,,[],,,,
1302297556593057792,1302292130891788288,2020-09-05 17:28:27 UTC,2020-09-05,17:28:27,0,1234208096140120065,ehijadeno,Ehijadeno,,"@Angela201045315 Edo stop at Benin if you know its population.  Benin votes are more than Edo central and north combined. Esan land is 85% with PDP while Edo north will be 50/50. Normally, Benin will vote PDP. Count from 1999 electorate behavior along party line and think again.",en,[],[],[],0,0,2,[],[],https://twitter.com/ehijadeno/status/1302297556593057792,False,,0,,,,,,,,"[{'screen_name': 'Angela201045315', 'name': 'Proudly Esan.', 'id': '1099170427090493440'}]",,,,
1284530881999273985,1284512063633661952,2020-07-18 16:50:02 UTC,2020-07-18,16:50:02,0,2175528325,abiolamoe,Abiola De Lagoa,,@kekoben @OvieSheikh Quick wins we can get from the Itakpe-Warri line-  1. A spur to Benin City 2. Line from Agbor to Asaba 3. Acquisition of land and preparation for connecting line from Onitsha end. Bridge would come in later. 4. Itapke to Abuja extension. We can do all this in the next 2 years,en,[],[],[],2,1,10,[],[],https://twitter.com/abiolamoe/status/1284530881999273985,False,,0,,,,,,,,"[{'screen_name': 'kekoben', 'name': 'Benson Ikponmwonba', 'id': '194293769'}, {'screen_name': 'OvieSheikh', 'name': '\uf8ffᴏᴍᴀsᴏʀᴏ ᴀʟɪ ᴏᴠɪᴇ™☤🇸🇴', 'id': '1139222889117474816'}]",,,,
1275535743520210946,1275468660354752513,2020-06-23 21:06:34 UTC,2020-06-23,21:06:34,0,69410441,delvinmayan,TOM Lives On,,"@mi_keezy @ogonus_chris @iamkingmonye I see, however I am trying to understand your first tweet. The Berlin conference of 1884 drew lines no doubt, but your assertion about Africans not knowing their true origins is false. Benin still exists, Oyo still exists, sane land, sane people. Down to Ilorin, Kano &amp; dats just.",en,[],[],[],1,0,0,[],[],https://twitter.com/delvinmayan/status/1275535743520210946,False,,0,,,,,,,,"[{'screen_name': 'mi_keezy', 'name': 'mi_keezy', 'id': '1164971084921364480'}, {'screen_name': 'ogonus_chris', 'name': 'Mr Oops', 'id': '1380286152'}, {'screen_name': 'iamkingmonye', 'name': 'King Monye 👑', 'id': '1074630352566738944'}]",,,,
1243060496053547009,1243060496053547009,2020-03-26 06:21:31 UTC,2020-03-26,06:21:31,0,810094341771456512,linbezgroup,LINBEZGROUP,,"A two unit of 2bedroom flats each and one unit of 3bedroom flat with all ensuite sitting on a 50x100 land dimension at first power line axis Oluku, Benin City, Edo State, Nigeria is available for sale. Asking price…  https://t.co/FMdKrErXdO",en,[],['https://www.instagram.com/p/B-L8UsLBVZj/?igshid=1fy2taq58sdmq'],[],0,0,0,[],[],https://twitter.com/linbezgroup/status/1243060496053547009,False,,0,,,,,,,,[],,,,
1237139595403431936,1237139595403431936,2020-03-09 22:13:59 UTC,2020-03-09,22:13:59,0,68086692,mcspella,Ehi Woods.,,The Benin kingdom has an unbroken line of kings dating as far to1180. The Kano stool was established by a  jihad in 1805. There is no direct succession in the emirate of Kano as it is an institution that was imposed on the true natives of hausa land by foreign jihadists.,en,[],[],[],0,3,0,[],[],https://twitter.com/mcspella/status/1237139595403431936,False,,0,,,,,,,,[],,,,
